CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-5.995,0.01
4.164,4.148,0.04,
4.132,4.164,0.16,
4.164,4.148,0.04,
4.132,4.164,0.16,
4.164,4.148,0.16,
4.084,4.172,0.04,
4.092,4.148,0.04,
4.116,4.164,0.16,
4.092,4.148,0.04,
4.116,4.164,0.16,
4.092,4.164,0.04,
4.116,4.148,0.16,
4.092,4.164,0.04,
4.116,4.148,0.16,
4.108,4.148,0.16,
4.076,4.164,0.04,
4.092,4.164,0.04,
4.116,4.148,0.16,
4.116,4.148,0.12,
4.084,4.196,0.04,
4.108,4.196,0.04,
4.076,4.172,0.16,
4.108,4.188,0.04,
4.092,4.172,0.12,
4.092,4.188,0.16,
4.164,4.132,0.04,
4.164,4.148,0.04,
4.14,4.164,0.16,
4.156,4.148,0.16,
4.132,4.164,0.04,
4.156,4.164,0.04,
4.076,4.148,0.16,
4.108,4.164,0.04,
4.084,4.148,0.16,
4.108,4.164,0.04,
4.084,4.148,0.16,
4.092,4.148,0.12,
4.108,4.164,0.04,
4.092,4.164,0.04,
4.108,4.148,0.16,
4.108,4.164,0.16,
4.084,4.148,0.04,
4.092,4.164,0.12,
4.108,4.148,0.04,
4.108,4.148,0.04,
4.092,4.196,0.16,
4.084,4.196,0.12,
4.116,4.172,0.04,
4.092,4.188,0.16,
4.116,4.172,0.04,
4.092,4.188,0.04,
4.164,4.132,0.16,
4.164,4.132,0.12,
4.14,4.164,0.04,
4.132,4.148,0.04,
4.156,4.164,0.16,
4.156,4.164,0.04,
4.076,4.148,0.16,
4.076,4.164,0.04,
4.108,4.148,0.16,
4.108,4.164,0.04,
4.076,4.148,0.16,
4.092,4.148,0.16,
4.116,4.172,0.04,
4.108,4.148,0.04,
4.084,4.164,0.16,
4.092,4.148,0.12,
4.108,4.164,0.04,
4.092,4.148,0.16,
4.116,4.164,0.04,
4.108,4.148,0.04,
4.076,4.196,0.16,
4.092,4.196,0.04,
4.116,4.18,0.16,
4.108,4.188,0.04,
4.076,4.164,0.16,
4.092,4.188,0.16,
4.164,4.132,0.04,
4.14,4.148,0.04,
4.164,4.164,0.16,
4.164,4.148,0.04,
4.132,4.164,0.16,
4.148,4.148,0.12,
4.076,4.172,0.04,
4.108,4.148,0.04,
4.076,4.164,0.16,
4.092,4.148,0.04,
4.108,4.164,0.16,
4.092,4.164,0.04,
4.116,4.148,0.16,
4.092,4.164,0.04,
4.108,4.148,0.16,
4.092,4.148,0.04,
4.108,4.172,0.12,
4.108,4.148,0.12,
4.084,4.196,0.04,
4.108,4.196,0.16,
4.092,4.18,0.04,
4.108,4.196,0.04,
4.084,4.172,0.16,
4.084,4.188,0.04,
4.164,4.148,0.16,
4.148,4.132,0.12,
4.164,4.164,0.04,
4.164,4.164,0.04,
4.132,4.132,0.16,
4.156,4.148,0.04,
4.092,4.164,0.16,
4.084,4.148,0.04,
4.108,4.164,0.16,
4.108,4.164,0.04,
4.076,4.132,0.16,
4.092,4.164,0.04,
4.108,4.148,0.16,
4.116,4.148,0.16,
4.076,4.164,0.04,
4.108,4.164,0.16,
4.068,4.148,0.04,
4.108,4.164,0.12,
4.092,4.132,0.04,
4.108,4.148,0.04,
4.084,4.196,0.16,
4.108,4.18,0.04,
4.092,4.196,0.16,
4.108,4.196,0.04,
4.068,4.164,0.12,
4.092,4.196,0.04,
4.164,4.14,0.16,
4.164,4.14,0.16,
4.148,4.164,0.04,
4.164,4.148,0.04,
4.132,4.164,0.16,
4.156,4.164,0.04,
4.076,4.148,0.16,
4.108,4.148,0.04,
4.076,4.164,0.16,
4.092,4.148,0.16,
4.108,4.164,0.04,
4.108,4.164,0.04,
4.076,4.148,0.16,
4.084,4.148,0.12,
4.108,4.164,0.04,
4.108,4.164,0.04,
4.092,4.148,0.16,
4.108,4.148,0.16,
4.092,4.164,0.04,
4.092,4.148,0.04,
4.108,4.196,0.16,
4.092,4.18,0.16,
4.108,4.196,0.04,
4.108,4.188,0.16,
4.084,4.164,0.04,
4.092,4.196,0.04,
4.164,4.132,0.16,
4.164,4.164,0.04,
4.132,4.132,0.16,
4.156,4.164,0.08,
4.132,4.148,3.44,
4.156,4.164,3.32,
4.084,4.148,3.44,
4.108,4.164,3.36,
4.076,4.124,3.44,
4.092,4.164,3.44,
4.108,4.148,3.36,
4.108,4.132,3.44,
4.076,4.164,3.36,
4.108,4.164,3.44,
4.06,4.148,3.36,
4.092,4.164,3.36,
4.108,4.148,3.44,
4.068,4.164,3.44,
4.108,4.132,3.32,
4.092,4.148,3.44,
4.108,4.196,3.36,
4.108,4.196,3.44,
4.092,4.172,3.36,
4.108,4.188,3.36,
4.068,4.172,3.44,
4.092,4.188,3.44,
4.164,4.132,3.36,
