CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-29.975,0.05
4.196,4.22,0,
4.22,4.196,0.12,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0,
4.196,4.204,0.12,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.22,0,
4.22,4.196,0.08,
4.196,4.204,0.08,
4.22,4.22,0,
4.196,4.196,0,
4.22,4.22,0.08,
4.22,4.22,0.08,
4.196,4.204,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0,
4.212,4.196,0.08,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0,
4.22,4.196,0.08,
4.196,4.196,0,
4.212,4.228,0.08,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.196,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0,
4.212,4.196,0.08,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.204,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.204,0,
4.22,4.22,0.08,
4.196,4.204,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.196,4.196,0.08,
4.212,4.228,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.196,0.08,
4.22,4.228,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.196,0.08,
4.204,4.22,0,
4.196,4.196,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.204,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.196,4.204,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.196,0.08,
4.212,4.228,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.22,4.204,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.22,4.196,0.08,
4.196,4.228,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.204,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.204,4.196,0,
4.196,4.22,0.12,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.196,0.08,
4.212,4.228,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.204,4.22,0.08,
4.196,4.204,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.22,4.22,0,
4.196,4.196,0.08,
4.196,4.196,0.08,
4.212,4.22,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0,
4.22,4.196,0.12,
4.212,4.204,0.08,
4.196,4.22,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.196,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.204,4.196,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.196,0.08,
4.196,4.228,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.204,0.08,
4.196,4.22,0,
4.196,4.196,0.08,
4.22,4.228,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.228,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.196,0.08,
4.196,4.22,0,
4.196,4.22,0,
4.22,4.196,0.12,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.22,4.196,0.08,
4.196,4.228,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.196,0.08,
4.22,4.228,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.22,4.196,0.08,
4.196,4.22,0,
4.212,4.228,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0,
4.22,4.196,0.12,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.204,0.08,
4.22,4.22,0,
4.196,4.22,0,
4.22,4.196,0.08,
4.196,4.196,0.08,
4.212,4.228,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.204,4.22,0.08,
4.196,4.204,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0,
4.22,4.196,3.44,
4.204,4.228,3.36,
4.1,4.148,3.44,
4.1,4.148,3.44,
4.14,4.188,3.32,
4.108,4.164,3.32,
4.148,4.196,3.4,
4.132,4.164,3.32,
4.148,4.188,3.44,
4.148,4.164,3.32,
4.108,4.196,3.44,
4.1,4.196,3.36,
4.156,4.156,3.44,
4.108,4.156,3.32,
4.236,4.252,3.44,
4.204,4.22,3.44,
4.092,4.148,3.32,
4.14,4.164,3.44,
4.108,4.188,3.32,
4.116,4.164,3.44,
4.148,4.188,3.32,
4.228,4.236,3.36,
4.108,4.148,3.44,
4.172,4.196,3.44,
4.108,4.148,3.32,
4.108,4.188,3.44,
4.148,4.156,3.32,
4.148,4.196,3.44,
4.132,4.164,3.32,
4.148,4.188,3.36,
4.108,4.164,3.44,
4.1,4.196,3.44,
4.164,4.156,3.32,
4.108,4.156,3.36,
4.148,4.196,3.44,
4.148,4.156,3.44,
4.1,4.196,3.32,
4.116,4.18,3.44,
4.1,4.156,3.36,
4.1,4.188,3.32,
4.116,4.156,3.4,
4.1,4.172,3.36,
4.116,4.156,3.44,
4.1,4.18,3.44,
4.116,4.156,3.36,
4.116,4.156,3.44,
4.1,4.18,3.32,
4.1,4.172,3.36,
4.116,4.156,3.4,
4.1,4.172,3.44,
4.116,4.156,3.32,
4.1,4.172,3.36,
4.116,4.156,3.4,
4.116,4.156,3.32,
4.1,4.18,3.44,
4.1,4.156,3.44,
4.116,4.188,3.32,
4.116,4.156,3.36,
4.1,4.18,3.44,
4.1,4.156,3.32,
4.116,4.18,3.44,
4.116,4.156,3.32,
4.1,4.18,3.44,
4.116,4.156,3.32,
4.1,4.172,3.44,
4.116,4.156,3.44,
4.1,4.18,3.32,
4.116,4.172,3.36,
4.1,4.156,3.44,
4.116,4.156,3.36,
4.1,4.18,3.44,
4.116,4.18,3.36,
4.012,4.1,3.44,
4.124,4.188,3.4,
4.1,4.156,3.32,
4.1,4.156,3.32,
4.116,4.172,3.4,
4.116,4.172,3.32,
4.1,4.156,3.44,
4.116,4.156,3.4,
4.1,4.18,3.32,
4.116,4.172,3.32,
4.1,4.156,3.44,
4.116,4.156,3.32,
4.1,4.172,3.44,
4.116,4.172,3.4,
4.1,4.156,3.32,
4.012,4.1,3.32,
4.156,4.196,3.44,
4.116,4.156,3.36,
4.1,4.188,3.44,
4.116,4.156,3.36,
4.1,4.188,3.44,
4.116,4.18,3.32,
4.084,4.148,3.4,
4.1,4.156,3.36,
4.148,4.196,3.44,
4.148,4.196,3.36,
3.972,4.092,3.44,
4.068,4.132,3.44,
4.108,4.172,3.32,
4.116,4.172,3.32,
4.068,4.14,3.44,
3.996,4.108,3.36,
4.14,4.196,3.44,
4.004,4.108,3.44,
4.116,4.172,3.32,
4.036,4.124,3.36,
4.108,4.172,3.44,
4.092,4.164,3.36,
3.996,4.1,3.44,
4.092,4.1,3.36,
3.98,4.172,3.44,
3.996,4.116,3.44,
4.092,4.164,3.32,
4.092,4.172,3.32,
4.012,4.124,3.44,
4.028,4.124,3.36,
4.084,4.164,3.44,
4.092,4.164,3.36,
3.956,4.092,3.44,
4.092,4.164,3.44,
3.956,4.076,3.32,
3.964,4.1,3.32,
4.116,4.172,3.44,
4.076,4.148,3.32,
4.132,4.188,3.44,
4.116,4.18,3.4,
3.956,4.068,3.32,
4.084,4.164,3.36,
3.98,4.1,3.44,
3.98,4.1,3.44,
4.116,4.188,0,
3.94,4.092,0.08,
4.132,4.196,0,
4.132,4.116,0.08,
4.012,4.196,0,
4.204,4.236,0.08,
3.988,4.092,0,
4.124,4.092,0.08,
3.956,4.188,0,
3.996,4.116,0.08,
4.124,4.188,0,
4.076,4.148,0,
4.18,4.22,3.4,
4.172,4.204,3.36,
4.084,4.14,3.44,
4.18,4.164,3.44,
4.1,4.204,3.32,
4.108,4.164,3.36,
4.132,4.188,3.44,
4.132,4.156,3.44,
4.108,4.188,3.32,
