CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-29.975,0.05
4.204,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.204,4.204,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.22,4.22,0.08,
4.196,4.196,0,
4.212,4.204,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.204,4.196,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.204,0,
4.196,4.22,0.08,
4.204,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.204,4.22,0.08,
4.196,4.204,0,
4.204,4.196,0.08,
4.196,4.22,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.212,4.204,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.204,4.204,0.08,
4.196,4.22,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.204,4.196,0,
4.196,4.22,0.08,
4.204,4.196,0,
4.212,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.204,4.204,0,
4.196,4.22,3.36,
4.204,4.22,3.36,
4.188,4.196,3.36,
4.204,4.22,3.44,
4.108,4.156,3.32,
4.132,4.18,3.36,
4.148,4.196,3.32,
4.132,4.18,3.36,
4.148,4.204,3.36,
4.148,4.196,3.36,
4.132,4.18,3.44,
4.164,4.204,3.44,
4.108,4.164,3.32,
4.1,4.164,3.32,
4.236,4.252,3.4,
4.228,4.228,3.36,
4.116,4.156,3.4,
4.124,4.18,3.4,
4.148,4.196,3.32,
4.124,4.18,3.36,
4.156,4.204,3.32,
4.132,4.18,3.36,
4.228,4.244,3.44,
4.204,4.22,3.36,
4.108,4.156,3.36,
4.148,4.18,3.44,
4.124,4.196,3.32,
4.132,4.18,3.36,
4.156,4.204,3.44,
4.148,4.196,3.32,
4.132,4.18,3.44,
4.164,4.204,3.44,
4.108,4.164,3.32,
4.164,4.204,3.32,
4.116,4.164,3.4,
4.124,4.18,3.36,
4.156,4.204,3.44,
4.108,4.164,3.36,
4.14,4.196,3.44,
4.124,4.196,3.36,
4.14,4.172,3.32,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.18,3.32,
4.132,4.196,3.44,
4.124,4.18,3.36,
4.132,4.196,3.36,
4.124,4.18,3.4,
4.14,4.196,3.32,
4.124,4.18,3.44,
4.132,4.196,3.32,
4.124,4.196,3.36,
4.14,4.164,3.44,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.124,4.18,3.32,
4.14,4.196,3.4,
4.124,4.196,3.36,
4.14,4.172,3.4,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.124,4.18,3.44,
4.14,4.188,3.32,
4.124,4.164,3.32,
4.14,4.196,3.44,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.036,4.196,3.32,
4.14,4.132,3.44,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.124,4.18,3.36,
4.132,4.196,3.44,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.18,3.44,
4.132,4.196,3.32,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.028,4.124,3.4,
4.172,4.22,3.32,
4.124,4.196,3.36,
4.14,4.172,3.4,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.132,4.196,3.32,
4.124,4.164,3.44,
4.1,4.164,3.36,
4.156,4.204,3.4,
4.124,4.204,3.36,
4.164,4.164,3.4,
4.148,4.196,3.44,
4.012,4.116,3.32,
4.116,4.164,3.44,
4.084,4.188,3.36,
4.036,4.132,3.36,
4.148,4.204,3.44,
4.052,4.196,3.32,
4.124,4.148,3.44,
4.124,4.148,3.32,
4.052,4.196,3.44,
4.116,4.14,3.36,
4.036,4.188,3.44,
4.108,4.132,3.44,
4.02,4.188,3.36,
4.028,4.14,3.32,
4.116,4.188,3.44,
4.108,4.18,3.32,
4.044,4.148,3.44,
4.108,4.148,3.44,
4.044,4.188,3.32,
4.108,4.188,3.44,
3.988,4.124,3.32,
3.996,4.188,3.32,
4.108,4.124,3.44,
3.98,4.116,3.44,
4.14,4.196,3.32,
4.124,4.164,3.36,
4.1,4.196,3.44,
4.14,4.196,3.44,
4.108,4.164,3.32,
4.124,4.196,3.36,
4.004,4.1,3.44,
4.012,4.18,3.4,
4.1,4.124,0.04,
4.044,4.14,0.08,
4.14,4.204,0.04,
4.14,4.196,0.08,
4.036,4.132,0,
4.02,4.132,0.08,
4.172,4.22,0.04,
4.14,4.196,0.08,
3.98,4.1,0.04,
4.012,4.124,0,
4.148,4.204,0.08,
4.1,4.172,0.04,
4.188,4.228,3.36,
4.188,4.22,3.36,
4.092,4.156,3.44,
4.18,4.156,3.4,
4.092,4.22,3.32,
4.14,4.196,3.32,
4.092,4.156,3.4,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.196,3.44,
4.14,4.164,3.32,
4.14,4.18,3.32,
4.108,4.196,3.44,
4.108,4.172,3.32,
4.172,4.204,3.4,
4.116,4.18,3.32,
4.172,4.204,3.44,
4.124,4.22,3.44,
4.188,4.164,3.32,
4.124,4.164,3.32,
4.188,4.22,3.44,
4.18,4.204,3.36,
4.1,4.156,3.4,
4.14,4.196,3.36,
4.124,4.18,3.32,
4.14,4.196,3.32,
4.124,4.172,3.4,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.14,4.196,3.36,
4.124,4.18,3.4,
4.124,4.18,3.32,
4.172,4.204,3.44,
4.148,4.156,3.36,
4.084,4.204,3.36,
4.132,4.18,3.4,
4.188,4.22,3.32,
4.124,4.164,3.4,
4.188,4.22,3.32,
4.188,4.22,3.36,
4.1,4.164,3.44,
4.164,4.196,3.44,
4.1,4.164,3.32,
4.14,4.196,3.4,
4.124,4.18,3.32,
4.14,4.18,3.36,
4.124,4.196,3.32,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.14,4.196,3.36,
4.124,4.18,3.44,
4.156,4.204,3.32,
4.092,4.156,3.44,
4.108,4.164,3.36,
4.18,4.212,3.36,
4.124,4.204,3.36,
4.18,4.164,3.4,
4.188,4.22,3.44,
4.092,4.156,3.32,
4.1,4.172,3.36,
4.148,4.196,3.44,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.14,4.18,3.32,
4.116,4.196,3.44,
4.14,4.18,3.36,
4.116,4.196,3.44,
4.124,4.204,3.36,
4.172,4.164,3.32,
4.084,4.156,3.4,
4.172,4.204,3.32,
4.148,4.196,3.44,
4.108,4.164,3.32,
4.036,4.124,3.4,
4.196,4.22,3.32,
4.084,4.148,3.36,
4.188,4.22,3.4,
4.188,4.172,3.4,
4.124,4.22,3.32,
4.124,4.172,3.36,
4.188,4.22,3.4,
4.124,4.22,3.36,
4.188,4.164,3.4,
4.172,4.204,3.32,
4.108,4.164,3.4,
4.14,4.196,3.44,
4.124,4.18,3.32,
4.14,4.196,3.36,
4.124,4.18,3.44,
4.14,4.196,3.44,
4.124,4.18,3.32,
4.14,4.18,3.44,
4.124,4.196,3.32,
4.14,4.18,3.36,
4.124,4.196,3.32,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.14,4.18,3.32,
4.124,4.196,3.4,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.14,4.196,3.36,
4.124,4.172,3.32,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.14,4.18,3.44,
4.124,4.196,3.32,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.14,4.18,3.32,
4.124,4.196,3.4,
4.14,4.196,3.32,
4.124,4.18,3.44,
4.132,4.18,3.4,
4.14,4.196,3.36,
4.14,4.18,3.32,
4.124,4.196,3.44,
4.14,4.18,3.36,
4.124,4.196,3.32,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.14,4.18,3.44,
4.124,4.196,3.32,
4.14,4.18,3.32,
4.124,4.196,3.4,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.14,4.18,3.36,
